sim_id,case_id,field_file,B0_MHz,B0_T,J_IS,k_ex,p_B,dw_N,B1_N,tau_m,tau_e,S2,r_IS,r_eff,csa_N,theta_N_rad,theta_N_deg,I0,relative_esd,noise_enabled,seed,repeated_ncyc,valid_points,nonfinite_points,skipped_count,skipped_ncyc
2624,2624,Data/800MHz/sim_002624_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.05888888888888889,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,47;71;63,40,0,0,
2625,2625,Data/800MHz/sim_002625_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,9;79;21,40,0,0,
2626,2626,Data/800MHz/sim_002626_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,7;43;53,40,0,0,
2627,2627,Data/800MHz/sim_002627_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,13;21;73,40,0,0,
2628,2628,Data/800MHz/sim_002628_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,79;5;27,40,0,0,
2629,2629,Data/800MHz/sim_002629_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,45;13;27,40,0,0,
2630,2630,Data/800MHz/sim_002630_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,77;45;39,40,0,0,
2631,2631,Data/800MHz/sim_002631_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;9;19,40,0,0,
2632,2632,Data/800MHz/sim_002632_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,75;33;13,40,0,0,
2633,2633,Data/800MHz/sim_002633_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,11;19;75,40,0,0,
2634,2634,Data/800MHz/sim_002634_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,35;53;63,40,0,0,
2635,2635,Data/800MHz/sim_002635_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,53;23;1,40,0,0,
2636,2636,Data/800MHz/sim_002636_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,79;37;1,40,0,0,
2637,2637,Data/800MHz/sim_002637_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,63;9;73,40,0,0,
2638,2638,Data/800MHz/sim_002638_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,67;25;53,40,0,0,
2639,2639,Data/800MHz/sim_002639_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.061111111111111116,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,49;41;25,40,0,0,
2640,2640,Data/800MHz/sim_002640_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,15;33;9,40,0,0,
2641,2641,Data/800MHz/sim_002641_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,47;39;17,40,0,0,
2642,2642,Data/800MHz/sim_002642_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,33;21;53,40,0,0,
2643,2643,Data/800MHz/sim_002643_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,35;41;31,40,0,0,
2644,2644,Data/800MHz/sim_002644_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,69;75;3,40,0,0,
2645,2645,Data/800MHz/sim_002645_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,71;41;33,40,0,0,
2646,2646,Data/800MHz/sim_002646_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,33;57;75,40,0,0,
2647,2647,Data/800MHz/sim_002647_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,11;7;75,40,0,0,
2648,2648,Data/800MHz/sim_002648_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,71;3;23,40,0,0,
2649,2649,Data/800MHz/sim_002649_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,45;7;79,40,0,0,
2650,2650,Data/800MHz/sim_002650_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,63;15;69,40,0,0,
2651,2651,Data/800MHz/sim_002651_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,11;37;61,40,0,0,
2652,2652,Data/800MHz/sim_002652_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,43;55;61,40,0,0,
2653,2653,Data/800MHz/sim_002653_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,19;67;33,40,0,0,
2654,2654,Data/800MHz/sim_002654_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06333333333333334,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,23;61;47,40,0,0,
2655,2655,Data/800MHz/sim_002655_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,31;69;35,40,0,0,
2656,2656,Data/800MHz/sim_002656_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,65;37;31,40,0,0,
2657,2657,Data/800MHz/sim_002657_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,1;75;9,40,0,0,
2658,2658,Data/800MHz/sim_002658_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,35;1;51,40,0,0,
2659,2659,Data/800MHz/sim_002659_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,65;9;31,40,0,0,
2660,2660,Data/800MHz/sim_002660_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,1;75;33,40,0,0,
2661,2661,Data/800MHz/sim_002661_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,69;9;45,40,0,0,
2662,2662,Data/800MHz/sim_002662_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,49;7;59,40,0,0,
2663,2663,Data/800MHz/sim_002663_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;55;11,40,0,0,
2664,2664,Data/800MHz/sim_002664_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,7;19;63,40,0,0,
2665,2665,Data/800MHz/sim_002665_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,57;69;43,40,0,0,
2666,2666,Data/800MHz/sim_002666_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,47;19;51,40,0,0,
2667,2667,Data/800MHz/sim_002667_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,69;19;37,40,0,0,
2668,2668,Data/800MHz/sim_002668_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,55;77;73,40,0,0,
2669,2669,Data/800MHz/sim_002669_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06555555555555556,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,35;45;7,40,0,0,
2670,2670,Data/800MHz/sim_002670_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,71;55;63,40,0,0,
2671,2671,Data/800MHz/sim_002671_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,9;47;67,40,0,0,
2672,2672,Data/800MHz/sim_002672_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,13;57;51,40,0,0,
2673,2673,Data/800MHz/sim_002673_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,1;79;59,40,0,0,
2674,2674,Data/800MHz/sim_002674_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,45;69;73,40,0,0,
2675,2675,Data/800MHz/sim_002675_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,17;61;45,40,0,0,
2676,2676,Data/800MHz/sim_002676_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,31;37;21,40,0,0,
2677,2677,Data/800MHz/sim_002677_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,3;77;63,40,0,0,
2678,2678,Data/800MHz/sim_002678_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,77;39;61,40,0,0,
2679,2679,Data/800MHz/sim_002679_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,11;23;59,40,0,0,
2680,2680,Data/800MHz/sim_002680_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,51;61;53,40,0,0,
2681,2681,Data/800MHz/sim_002681_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,59;15;51,40,0,0,
2682,2682,Data/800MHz/sim_002682_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;39;71,40,0,0,
2683,2683,Data/800MHz/sim_002683_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;21;73,40,0,0,
2684,2684,Data/800MHz/sim_002684_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.06777777777777778,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,73;65;59,40,0,0,
2685,2685,Data/800MHz/sim_002685_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,45;1;43,40,0,0,
2686,2686,Data/800MHz/sim_002686_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,39;43;31,40,0,0,
2687,2687,Data/800MHz/sim_002687_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,59;57;55,40,0,0,
2688,2688,Data/800MHz/sim_002688_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,43;67;47,40,0,0,
2689,2689,Data/800MHz/sim_002689_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,35;77;45,40,0,0,
2690,2690,Data/800MHz/sim_002690_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,13;41;61,40,0,0,
2691,2691,Data/800MHz/sim_002691_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,9;35;61,40,0,0,
2692,2692,Data/800MHz/sim_002692_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,33;61;43,40,0,0,
2693,2693,Data/800MHz/sim_002693_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,69;63;33,40,0,0,
2694,2694,Data/800MHz/sim_002694_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,37;63;71,40,0,0,
2695,2695,Data/800MHz/sim_002695_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,29;63;39,40,0,0,
2696,2696,Data/800MHz/sim_002696_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,37;43;9,40,0,0,
2697,2697,Data/800MHz/sim_002697_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,41;79;21,40,0,0,
2698,2698,Data/800MHz/sim_002698_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,7;47;13,40,0,0,
2699,2699,Data/800MHz/sim_002699_1N-HN.out,800.0,18.789289276185396,92.0,1622.2222222222222,0.07,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,27;75;31,40,0,0,
2700,2700,Data/800MHz/sim_002700_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,25;13;77,40,0,0,
2701,2701,Data/800MHz/sim_002701_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,61;53;35,40,0,0,
2702,2702,Data/800MHz/sim_002702_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,33;25;61,40,0,0,
2703,2703,Data/800MHz/sim_002703_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,2.071428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,33;37;13,40,0,0,
2704,2704,Data/800MHz/sim_002704_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,2.428571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,63;35;21,40,0,0,
2705,2705,Data/800MHz/sim_002705_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,2.7857142857142856,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,21;61;71,40,0,0,
2706,2706,Data/800MHz/sim_002706_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,3.142857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,3;27;45,40,0,0,
2707,2707,Data/800MHz/sim_002707_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,3.5,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,9;29;73,40,0,0,
2708,2708,Data/800MHz/sim_002708_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,3.857142857142857,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,77;5;23,40,0,0,
2709,2709,Data/800MHz/sim_002709_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,4.214285714285714,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,43;15;25,40,0,0,
2710,2710,Data/800MHz/sim_002710_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,4.571428571428571,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,75;73;15,40,0,0,
2711,2711,Data/800MHz/sim_002711_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,4.928571428571429,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,29;27;63,40,0,0,
2712,2712,Data/800MHz/sim_002712_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,5.285714285714286,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,73;57;1,40,0,0,
2713,2713,Data/800MHz/sim_002713_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,5.642857142857143,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,33;45;3,40,0,0,
2714,2714,Data/800MHz/sim_002714_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.05,6.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,71;27;35,40,0,0,
2715,2715,Data/800MHz/sim_002715_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.052222222222222225,1.0,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,13;41;25,40,0,0,
2716,2716,Data/800MHz/sim_002716_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.052222222222222225,1.3571428571428572,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,31;11;25,40,0,0,
2717,2717,Data/800MHz/sim_002717_1N-HN.out,800.0,18.789289276185396,92.0,1811.111111111111,0.052222222222222225,1.7142857142857144,5555.0,5e-09,5e-11,0.85,1.02e-10,1.86e-10,-0.00016,0.3839724354387525,22.0,1000000.0,0.005,True,1,51;1;39,40,0,0,
